Gene 0,Gene 1,Gene 2,Gene 3,Gene 4,Gene 5,Gene 6,Gene 7,Gene 8,Gene 9,Gene 10,Gene 11,Gene 12,Gene 13,Gene 14,Gene 15,Gene 16,Gene 17,Gene 18,Gene 19,Gene 20,Gene 21,Gene 22,Gene 23,Gene 24,Gene 25,Gene 26,Gene 27,Gene 28,Gene 29,Gene 30,Gene 31,Gene 32,Gene 33,Gene 34,Gene 35,Gene 36,Gene 37,Gene 38,Gene 39,Gene 40,Gene 41,Gene 42,Gene 43,Gene 44,Gene 45,Gene 46,Gene 47,Gene 48,Gene 49,Gene 50,Gene 51,Gene 52,Gene 53,Gene 54,Gene 55,Gene 56,Gene 57,Gene 58,Gene 59,Gene 60,Gene 61,Gene 62,Gene 63,Gene 64,Gene 65,Gene 66,Gene 67,Gene 68,Gene 69,Gene 70,Gene 71,Gene 72,Gene 73,Gene 74,Gene 75,Gene 76,Gene 77,Gene 78,Gene 79,Gene 80,Gene 81,Gene 82,Gene 83,Gene 84,Gene 85,Gene 86,Gene 87,Gene 88,Gene 89,Gene 90,Gene 91,Gene 92,Gene 93,Gene 94,Type
8.11540785541,0.0,0.0,0.0,11.4417874258,13.1329671642,8.05858708378,8.29733358767,10.5051069022,10.3207215876,10.1397176109,6.79013342059,9.19840820622,10.1115008633,7.84939884535,9.5966910708,10.3900614488,9.82915822968,7.10945459063,9.20889031227,8.13752401643,8.50382971236,5.93018143813,1.8360857117,1.65168318063,16.5307842756,16.0601343803,16.53424512,12.5016978835,0.0,0.0,8.97098016064,0.0,0.0,14.053764706,0.0,7.47864020585,8.73172632272,0.0,5.93018143813,4.87157755316,9.33482522569,8.79097073353,4.93356319651,4.51403386477,8.31102167663,5.84672647515,6.10198197206,4.40156220726,5.76951787028,8.75050266671,5.99944310241,12.8348186455,12.3014904791,13.7673878928,10.9762633814,12.6407781648,0.0,6.61835026042,8.49529142651,8.08841725015,2.61842661665,3.12288803037,4.61836788145,0.514400039037,8.40153660918,11.5572387117,0.0,0.0,0.0,0.0,0.0,5.89009886689,14.3490116314,13.5201029894,0.0,0.0,4.71566278442,10.1860770881,3.19214681128,7.84671895448,8.71711431361,0.0,4.31105256621,6.12872644151,7.40423044772,0.0,0.0,11.3756368094,13.3066028834,8.35132355444,8.02101326353,0.0,10.1479171911,0.0,BRCA
8.61473192601,12.6241214621,12.6010302192,10.7192690192,10.9925064541,12.6440658162,7.01558231168,6.61187171691,13.5879415561,13.5888200234,13.3547728012,11.3100049041,11.0522623627,12.2593960808,9.85351697664,11.4926243312,12.0078682433,11.4461631631,9.36807205979,6.5284900556,6.66652937792,6.59659976623,5.37532099013,11.3274908932,11.2396581928,11.9487103419,12.4192070419,12.26594609,9.49085689213,0.0,0.0,10.9377563301,0.0,1.02140865694,7.53941475043,2.0319597414,5.95664680962,10.4585193995,0.425781538704,11.2359663405,10.3150476414,10.6913858539,9.64186389562,5.68547486873,4.93181540833,10.9352313619,8.85932667543,8.51130198822,6.95299744475,5.66610041403,12.2417120977,9.31385123214,15.4125533081,14.603626345,16.1884343071,8.63571449319,12.8995249758,1.02140865694,4.81351442827,6.89175940499,5.86614638224,0.0,0.0,0.425781538704,0.0,10.3885662663,13.5333419007,0.0,0.0,0.0,0.0,0.0,6.89472077215,14.6096981811,7.62469312047,0.0,0.0,2.0319597414,11.3658685684,12.6517064974,6.4456853259,10.6632645544,0.425781538704,9.10846695692,7.10823170634,8.4613812179,0.0,0.425781538704,11.5987876219,13.6060812871,10.4311632698,6.59659976623,8.99753799269,11.8148988468,1.7668071513,KIRC
8.17414172171,0.0,0.0,0.0,11.1412450129,12.6685326862,6.54765032662,5.97638196719,11.5764560028,11.806303916,11.5974240929,7.19079261836,9.81601083573,10.1275430053,8.59574979756,10.1305705628,10.8302061947,10.445356333,8.02139088877,7.32033123007,6.64696473162,6.67492667254,4.02627776231,3.78249244011,2.78291174288,12.9477483316,13.351049644,13.4366725077,10.5907554481,0.0,0.0,9.18919447741,8.68780606554,8.04299993367,11.9192953849,10.4404850898,5.68896920417,9.65270517714,8.59428727627,3.48492437266,1.36098224137,9.49699155068,8.42467019907,4.7058673461,4.47095978541,8.61174780851,5.74869200282,6.10524015819,4.36511859207,5.31554811682,10.9774874391,8.49428759274,13.3804204786,12.9195467906,14.3814483185,10.0032086798,13.0200909983,10.2958607498,4.74859003931,6.29010918539,6.55368611751,16.573971083,18.0300366383,14.6142842415,7.1234075442,8.9899649364,12.1876366248,0.0,0.0,0.0,0.0,0.0,5.63852859105,13.288577737,12.418983132,0.0,0.0,2.78291174288,9.66599670494,2.60833615035,5.45104952094,9.58875210769,8.25600105762,5.66686734572,7.51539234592,8.7669760582,4.63932478917,7.00066483903,11.6759482145,13.6972390924,9.46131982113,6.32581272677,0.0,11.5130218646,12.1497915681,PRAD
10.7178477543,0.0,0.0,2.93664736065,11.9153080122,13.8719629751,7.06295276679,8.66160710156,12.0666677674,12.1654786133,11.5147189847,3.40168507172,5.44074295222,10.2076122678,4.83071674239,5.29548426961,9.24883840164,8.29007415686,7.08963585453,10.3737895683,11.0354658314,9.09928994363,6.57015626502,4.30163885698,1.62297719091,17.5847056504,16.5944747796,15.8550777224,13.142073543,0.0,0.0,7.91811188639,7.89812368482,7.22015579931,12.7752933962,8.24726296138,7.95727619947,7.04942384463,10.1028942925,3.22037639281,3.70758000628,6.64402930279,8.04860130419,7.30609815519,5.81583668875,8.96040745199,6.75154405909,7.70165994392,6.60139641896,1.41364823661,12.2174458198,10.1804562154,11.5743901166,11.9326060133,13.0845061341,12.0507703548,15.2043609906,9.21893612134,7.15005188204,9.44242104616,9.61919105737,4.3901723963,5.2801211792,3.70758000628,1.62297719091,8.74090395582,11.6847968263,0.0,0.0,0.0,0.0,0.0,5.54751769295,9.20827094355,13.359241673,7.83380722596,7.0807962134,6.68543562141,8.68949486171,0.0,8.53464916553,7.45719206452,6.21371471387,0.873419503435,8.42192175141,9.41515443174,0.0,0.0,11.4019141348,13.7736131572,7.18758961578,10.3742352959,0.0,6.49894651288,12.081976014,BRCA
9.58009082443,0.0,0.0,0.0,11.9614894873,13.6664903219,9.48526177728,8.98558012243,8.86002854152,9.10295201485,9.20974821067,6.07884676356,5.03849763887,9.02973170185,3.93748564128,5.59278590435,8.59872622103,7.66485967816,5.98410168624,9.35249150784,9.18954290941,9.18600030548,8.0056077083,3.02871058595,2.30404369647,16.5020734691,16.0887654687,15.8670928881,12.7519394071,0.0,0.0,7.328091449,0.0,0.0,12.2837597563,0.0,9.10670425875,6.63605032813,0.0,3.93748564128,3.5088216003,6.5282540536,5.89194649078,6.94777133974,6.65154829474,7.81003172801,5.71444610703,5.95941082748,4.39575518182,1.28226186659,5.56031448989,3.02871058595,10.7360805449,10.1350936049,11.9369323365,11.2149868806,14.0513279142,0.0,7.71979949417,9.06101739533,9.68985648954,1.05248545347,0.0,4.03523679327,1.80994943877,7.27237784533,10.6480429413,0.0,0.0,0.0,0.0,0.0,2.30404369647,10.1465304919,12.9664802171,0.0,0.0,4.34582213754,7.86645675638,1.05248545347,9.17977725151,6.9393793975,0.0,3.83262676158,5.6349765423,7.20917064768,0.0,0.0,10.8654703764,13.0811754927,7.18633217529,9.75108038073,0.0,6.92669924063,0.0,BRCA
8.25743027428,0.0,0.0,0.0,12.4083695497,13.9983700599,7.24522943029,6.59554244852,9.81581235772,10.3118958687,10.313914703,7.7436697958,7.60141424828,11.1664204596,5.47187026983,7.0786098347,9.99341962616,9.28330369913,7.62121671875,6.69852410158,6.56860523715,7.11630236943,5.23544370018,3.60652513926,1.88103807567,17.7982059797,17.6116300211,17.3027817013,14.5665832941,0.0,0.0,9.36581062258,0.0,0.0,14.6660575284,0.0,6.55494641156,8.58094441489,0.0,6.4701545035,5.73675638822,8.47431840981,7.19480609232,4.84439067491,4.01842943364,9.26663898479,7.28635445319,7.20205523907,5.1471642134,4.48972916898,7.0690361669,4.27323985649,12.7269886967,11.8616607673,13.9608255251,10.385937876,12.7393080709,0.0,5.58372666392,6.4258151006,7.2107979545,2.86020799051,2.32912359629,8.0780493751,4.40089309487,8.6500321136,12.0931105051,0.0,0.0,0.0,0.0,0.0,4.73307228243,12.5100767711,15.2950514256,0.0,0.0,3.65854283603,9.70034954688,1.88103807567,6.29223511452,8.70053335156,1.22755626105,6.30860842942,5.98104433505,7.50198045233,0.0,0.533264313072,11.7276780002,13.5401764829,8.16603751626,6.30044408447,0.0,9.26977890109,0.0,BRCA
9.09709718752,0.0,0.0,0.0,13.1842973435,14.7939944095,9.25296813014,8.93060133941,11.6064977495,11.7642247204,11.5495055338,6.00409234594,8.1887174092,9.05889278737,6.50320719399,7.61309695198,10.9537381238,10.5208052662,8.58075979574,8.92646501595,8.71265080209,9.01186458453,7.69558326566,2.46933900264,1.92318722071,15.650123353,14.5053649836,13.9445656614,10.9376533567,0.0,0.0,7.21922661439,5.15210227532,5.98035896488,11.5580475542,8.2278758217,8.35482678525,9.1476933739,5.98831203709,0.0,0.0,8.95007759243,7.21088560157,6.97289939485,6.44659370164,9.93427764455,7.53378914097,7.20223159329,5.75645491334,5.00303098186,8.49402752188,5.53540602988,13.4035713058,12.5168080409,14.9298316735,11.1962517064,13.5399100192,8.11978153505,8.40174138111,8.79885085365,8.18526199286,0.0,0.0,0.763921420761,0.0,9.42620394215,12.7168473206,0.0,0.0,0.0,0.0,0.0,5.07337039185,12.3949288692,11.8032189626,0.0,0.0,4.1782764287,8.10522758436,1.03365205249,8.88765320677,9.71752392111,4.45576777101,4.33620482312,7.33915520466,9.07234165584,0.0,0.0,11.3430413277,13.2891831785,9.69886090687,9.21279547175,0.0,10.1793741987,9.21533884774,LUAD
7.69719694865,10.2007760259,9.77354804978,8.00427665588,11.6101066781,13.2177017815,5.98986562287,5.86716010637,10.981239035,11.2240257993,11.1631590511,11.7437909537,7.80857168275,12.941735401,6.25751230513,7.71763530053,10.2273030649,10.1871045914,7.56808532294,5.98143941721,6.07945278284,6.02309119869,4.20132804014,10.4067683651,9.58340249499,14.3734293525,14.3206736448,13.9592141011,10.8709426066,0.0,0.0,11.0187843729,7.97061211151,8.44062835237,9.99849170823,11.0611348873,5.14657783972,8.5198681661,9.19973858952,10.0396593462,10.4309542714,8.40483927412,10.0655642339,5.35664035563,4.58183929451,8.9484081171,6.62491824874,6.39075709467,5.53996525387,3.07083580726,10.2277482947,7.23747767716,12.6855087712,11.5478006815,13.6376777116,8.55826763406,12.5955395581,9.9721469456,4.33962200343,5.83009556809,5.72296596282,0.0,0.0,1.51131622192,0.45428119555,8.98258865089,12.0557908146,0.0,0.0,0.0,0.0,0.0,7.04055275255,10.0206744273,9.91687965898,2.44403091116,1.31063095723,1.31063095723,11.7649669381,11.0216115872,5.05317217171,8.62909793187,7.55110068316,9.15547856032,6.74452441517,8.29705381828,0.0,0.0,11.1148550077,12.9804252315,9.46523783288,6.53593474365,3.68304512978,9.84786227378,12.7239808443,KIRC
8.02624123871,11.3476213686,11.4024791722,10.2450416117,11.9397775345,13.677961832,6.23616347799,6.55425883581,13.2267312845,13.2951518983,13.3162956757,10.8595425511,9.63452792752,11.9511535549,8.19199684667,9.86230415106,12.4554762089,11.4460649195,9.57087652325,6.77304687128,6.60740873504,6.39848890018,5.21837821064,10.7093337202,10.3301437987,16.3672850558,15.8526319145,15.8185547173,12.9284239937,0.0,0.0,9.87811990287,7.56622151811,5.98183895675,13.118759427,10.7664792168,5.80284719387,10.6130987942,7.39816222211,8.36049157788,8.82358378729,10.3127922169,9.2074926981,4.68298896734,3.17239150333,10.9214244289,9.07753409397,8.57338210106,6.93679103321,5.27919639965,11.7043402945,8.28687190919,14.3954203326,14.0781925132,15.9818771748,9.16729268863,12.3502707032,9.16394900104,4.64651982976,6.26652233468,6.36520959861,0.0,0.0,0.714751059343,0.0,10.9164094644,13.8966540603,0.0,0.0,0.0,0.0,0.0,6.46492470155,13.7411825486,12.9945284591,0.0,0.0,1.19061486021,11.1209052773,12.0796014481,6.03923272763,10.8587891754,8.36189992216,9.62049294014,3.68513282048,5.94206637924,0.0,0.0,11.2114685625,13.1701879688,11.1102744922,6.63559479229,7.67885362273,11.3062098259,12.47948725,KIRC
8.36879889955,0.0,0.0,0.559247060462,10.8144462806,12.3112629839,8.32686088282,8.46666382315,9.49239200256,9.78343209848,9.55366960818,6.8705003512,6.03117681684,9.1612150403,4.78224079994,6.6296130764,8.28585992448,7.89047101303,6.22628501807,8.96055514878,8.34167892849,7.76418158537,6.4845780281,3.55035893683,2.74032316356,13.5716460015,13.7957961639,13.5970632169,10.7436984035,0.0,0.0,7.65995309244,10.2338593072,9.07517694075,11.0668157382,10.2332961125,8.23234897052,6.71662057344,9.12619079229,0.559247060462,0.0,6.82302324525,7.47173210829,5.97797820208,5.36628024433,7.05133947104,4.9432274662,4.62502495312,2.25945328344,1.75172078678,11.7328796918,8.98637680168,11.2935636105,10.7304956113,12.7689431118,9.8172187218,12.4983331539,10.7220219449,6.6771135472,7.79834218764,8.8012362739,15.8426155203,17.5246411846,12.7723640652,6.6771135472,7.13634521414,10.2641728028,0.0,0.0,0.0,0.0,0.0,4.89674168975,10.2965950625,11.5104575997,0.0,0.0,4.05536921154,8.57452919589,0.961252884058,7.81360805742,7.03581083219,7.14119774525,4.75719930432,6.38999866083,8.00552350087,5.26332366725,8.49534339888,12.9421240891,14.8241831034,6.88791513564,8.4393696464,0.0,8.35216704854,12.9608400016,PRAD
